timePeriod,count
201809100000,14
201809090000,11
201809080000,19
201809070000,22
201809060000,16
201809050000,11
201809040000,13
201809030000,13
201809020000,18
201809010000,6
201808310000,22
201808300000,14
201808290000,9
201808280000,14
201808270000,25
201808260000,13
201808250000,17
201808240000,7
201808230000,17
201808220000,13
201808210000,42
201808200000,46
201808190000,13
201808180000,13
201808170000,17
201808160000,22
201808150000,11
201808140000,20
201808130000,10
201808120000,13
201808110000,11
201808100000,21
201808090000,15
201808080000,15
201808070000,16
201808060000,14
201808050000,14
201808040000,8
201808030000,19
201808020000,16
201808010000,18
201807310000,30
201807300000,5
201807290000,10
201807280000,12
201807270000,16
201807260000,15
201807250000,38
201807240000,12
201807230000,11
201807220000,11
201807210000,15
201807200000,23
201807190000,23
201807180000,70
201807170000,30
201807160000,23
201807150000,23
201807140000,19
201807130000,16
201807120000,10
201807110000,15
201807100000,19
201807090000,17
201807080000,12
201807070000,10
201807060000,12
201807050000,19
201807040000,40
201807030000,12
201807020000,18
