timePeriod,count
201810010000,5
201810020000,15
201810030000,30
201810040000,14
201810050000,11
201810060000,10
201810070000,8
201810080000,25
201810090000,27
201810100000,19
201810110000,16
201810120000,13
201810130000,15
201810140000,10
201810150000,21
201810160000,26
201810170000,14
201810180000,29
201808180000,19
201808190000,17
201808200000,25
201808210000,28
201808220000,34
201808230000,25
201808240000,18
201808250000,22
201808260000,30
201808270000,22
201808280000,19
201808290000,20
201808300000,28
201808310000,56
201809010000,25
201809020000,24
201809030000,36
201809040000,12
201809050000,36
201809060000,11
201809070000,28
201809080000,25
201809090000,16
201809100000,20
201809110000,20
201809120000,32
201809130000,28
201809140000,25
201809150000,11
201809160000,8
201809170000,20
201807180000,18
201807190000,12
201807200000,15
201807210000,10
201807220000,44
201807230000,45
201807240000,17
201807250000,18
201807260000,23
201807270000,27
201807280000,8
201807290000,18
201807300000,20
201807310000,35
201808010000,32
201808020000,45
201808030000,72
201808040000,55
201808050000,30
201808060000,38
201808070000,25
201808080000,36
201808090000,63
201808100000,22
201808110000,12
201808120000,19
201808130000,27
201808140000,104
201808150000,18
201808160000,36
201808170000,40
201807010000,18
201807020000,22
201807030000,32
201807040000,27
201807050000,38
201807060000,10
201807070000,25
201807080000,11
201807090000,18
201807100000,19
201807110000,17
201807120000,30
201807130000,32
201807140000,23
201807150000,25
201807160000,42
201807170000,21
