timePeriod,count
201811080000,8
201811090000,4
201811100000,2
201811110000,0
201811120000,4
201811130000,5
201811140000,10
201811150000,1
201811160000,2
201811170000,2
201811180000,3
201809180000,12
201809190000,5
201809200000,14
201809210000,8
201809220000,7
201809230000,15
201809240000,13
201809250000,5
201809260000,8
201809270000,11
201809280000,8
201809290000,6
201809300000,4
201810010000,10
201810020000,24
201810030000,45
201810040000,13
201810050000,15
201810060000,6
201810070000,7
201810080000,10
201810090000,4
201810100000,10
201810110000,7
201810120000,25
201810130000,21
201810140000,9
201810150000,6
201810160000,6
201810170000,1
201810180000,7
201808180000,3
201808190000,2
201808200000,1
201808210000,11
201808220000,4
201808230000,16
201808240000,10
201808250000,3
201808260000,4
201808270000,6
201808280000,4
201808290000,6
201808300000,2
201808310000,8
201809010000,9
201809020000,8
201809030000,3
201809040000,3
201809050000,1
201809060000,2
201809070000,6
201809080000,1
201809090000,8
201809100000,7
201809110000,6
201809120000,5
201809130000,4
201809140000,8
201809150000,4
201809160000,17
201809170000,7
201807180000,9
201807190000,4
201807200000,12
201807210000,4
201807220000,4
201807230000,15
201807240000,51
201807250000,55
201807260000,25
201807270000,14
201807280000,2
201807290000,3
201807300000,7
201807310000,13
201808010000,12
201808020000,4
201808030000,4
201808040000,4
201808050000,1
201808060000,6
201808070000,8
201808080000,3
201808090000,2
201808100000,0
201808110000,4
201808120000,2
201808130000,2
201808140000,2
201808150000,5
201808160000,1
201808170000,1
201807010000,0
201807020000,7
201807030000,7
201807040000,6
201807050000,2
201807060000,12
201807070000,3
201807080000,0
201807090000,8
201807100000,7
201807110000,3
201807120000,8
201807130000,7
201807140000,1
201807150000,1
201807160000,5
201807170000,10
