timePeriod,count
201911280000,1
201911290000,3
201911300000,1
201912010000,5
201912020000,3
201912030000,2
201912040000,4
201912050000,2
201912060000,1
201912070000,1
201912080000,1
201912090000,2
201912100000,1
201912110000,3
201912120000,1
201912130000,0
201912140000,0
201912150000,0
201912160000,1
201912170000,8
201912180000,2
201912190000,0
201912200000,1
201912210000,1
201912220000,0
201912230000,0
201912240000,3
201912250000,0
201912260000,1
201910260000,3
201910270000,1
201910280000,1
201910290000,4
201910300000,2
201910310000,0
201911010000,0
201911020000,3
201911030000,5
201911040000,1
201911050000,3
201911060000,0
201911070000,2
201911080000,1
201911090000,2
201911100000,2
201911110000,0
201911120000,1
201911130000,1
201911140000,0
201911150000,1
201911160000,2
201911170000,0
201911180000,1
201911190000,0
201911200000,0
201911210000,0
201911220000,6
201911230000,4
201911240000,1
201911250000,1
201909250000,4
201909260000,6
201909270000,8
201909280000,2
201909290000,7
201909300000,7
201910010000,3
201910020000,0
201910030000,6
201910040000,9
201910050000,5
201910060000,5
201910070000,2
201910080000,10
201910090000,16
201910100000,7
201910110000,6
201910120000,10
201910130000,2
201910140000,3
201910150000,4
201910160000,3
201910170000,2
201910180000,3
201910190000,4
201910200000,2
201910210000,1
201910220000,8
201910230000,6
201910240000,4
201910250000,0
201908250000,1
201908260000,4
201908270000,2
201908280000,5
201908290000,0
201908300000,0
201908310000,1
201909010000,3
201909020000,3
201909030000,1
201909040000,1
201909050000,7
201909060000,4
201909070000,1
201909080000,4
201909090000,4
201909100000,10
201909110000,8
201909120000,6
201909130000,5
201909140000,8
201909150000,8
201909160000,7
201909170000,8
201909180000,6
201909190000,8
201909200000,7
201909210000,8
201909220000,5
201909230000,5
201909240000,6
201907250000,2
201907260000,2
201907270000,2
201907280000,0
201907290000,0
201907300000,0
201907310000,1
201908010000,1
201908020000,1
201908030000,3
201908040000,2
201908050000,1
201908060000,0
201908070000,1
201908080000,1
201908090000,1
201908100000,0
201908110000,0
201908120000,1
201908130000,0
201908140000,4
201908150000,4
201908160000,1
201908170000,3
201908180000,0
201908190000,2
201908200000,3
201908210000,6
201908220000,2
201908230000,8
201908240000,7
201906240000,0
201906250000,0
201906260000,3
201906270000,0
201906280000,0
201906290000,1
201906300000,0
201907010000,1
201907020000,1
201907030000,2
201907040000,3
201907050000,4
201907060000,4
201907070000,3
201907080000,2
201907090000,2
201907100000,3
201907110000,3
201907120000,1
201907130000,0
201907140000,1
201907150000,1
201907160000,1
201907170000,1
201907180000,2
201907190000,33
201907200000,0
201907210000,1
201907220000,0
201907230000,3
201907240000,1
201905240000,0
201905250000,0
201905260000,1
201905270000,1
201905280000,2
201905290000,1
201905300000,1
201905310000,3
201906010000,1
201906020000,0
201906030000,1
201906040000,0
201906050000,1
201906060000,1
201906070000,1
201906080000,4
201906090000,0
201906100000,2
201906110000,4
201906120000,5
201906130000,2
201906140000,2
201906150000,3
201906160000,0
201906170000,4
201906180000,3
201906190000,7
201906200000,0
201906210000,2
201906220000,0
201906230000,1
201904230000,5
201904240000,3
201904250000,8
201904260000,5
201904270000,4
201904280000,1
201904290000,0
201904300000,1
201905010000,2
201905020000,2
201905030000,4
201905040000,2
201905050000,8
201905060000,1
201905070000,0
201905080000,1
201905090000,1
201905100000,4
201905110000,1
201905120000,0
201905130000,0
201905140000,0
201905150000,1
201905160000,5
201905170000,5
201905180000,1
201905190000,0
201905200000,1
201905210000,3
201905220000,0
201905230000,0
201903230000,5
201903240000,12
201903250000,8
201903260000,5
201903270000,6
201903280000,6
201903290000,5
201903300000,10
201903310000,7
201904010000,8
201904020000,11
201904030000,5
201904040000,2
201904050000,5
201904060000,9
201904070000,5
201904080000,5
201904090000,6
201904100000,3
201904110000,4
201904120000,2
201904130000,4
201904140000,5
201904150000,5
201904160000,4
201904170000,11
201904180000,4
201904190000,2
201904200000,5
201904210000,5
201904220000,3
201902200000,5
201902210000,3
201902220000,11
201902230000,8
201902240000,2
201902250000,4
201902260000,3
201902270000,4
201902280000,8
201903010000,2
201903020000,6
201903030000,4
201903040000,6
201903050000,5
201903060000,8
201903070000,5
201903080000,9
201903090000,6
201903100000,5
201903110000,8
201903120000,123
201903130000,22
201903140000,6
201903150000,7
201903160000,4
201903170000,9
201903180000,6
201903190000,11
201903200000,7
201903210000,3
201903220000,7
201901200000,6
201901210000,6
201901220000,2
201901230000,7
201901240000,10
201901250000,4
201901260000,7
201901270000,7
201901280000,4
201901290000,6
201901300000,6
201901310000,4
201902010000,5
201902020000,2
201902030000,3
201902040000,8
201902050000,7
201902060000,1
201902070000,2
201902080000,2
201902090000,5
201902100000,1
201902110000,3
201902120000,2
201902130000,6
201902140000,3
201902150000,2
201902160000,4
201902170000,3
201902180000,4
201902190000,5
201812200000,2
201812210000,7
201812220000,12
201812230000,6
201812240000,4
201812250000,4
201812260000,2
201812270000,0
201812280000,5
201812290000,3
201812300000,5
201812310000,1
201901010000,6
201901020000,4
201901030000,5
201901040000,6
201901050000,7
201901060000,8
201901070000,1
201901080000,10
201901090000,4
201901100000,15
201901110000,7
201901120000,9
201901130000,11
201901140000,5
201901150000,3
201901160000,9
201901170000,6
201901180000,11
201901190000,16
201811190000,2
201811200000,4
201811210000,3
201811220000,4
201811230000,4
201811240000,0
201811250000,4
201811260000,3
201811270000,6
201811280000,9
201811290000,5
201811300000,2
201812010000,6
201812020000,3
201812030000,7
201812040000,3
201812050000,7
201812060000,5
201812070000,5
201812080000,4
201812090000,4
201812100000,2
201812110000,6
201812120000,7
201812130000,8
201812140000,5
201812150000,4
201812160000,4
201812170000,2
201812180000,3
201812190000,8
201810190000,7
201810200000,5
201810210000,2
201810220000,1
201810230000,1
201810240000,5
201810250000,0
201810260000,3
201810270000,1
201810280000,0
201810290000,2
201810300000,7
201810310000,4
201811010000,5
201811020000,3
201811030000,2
201811040000,4
201811050000,0
201811060000,3
201811070000,3
201811080000,4
201811090000,3
201811100000,3
201811110000,3
201811120000,6
201811130000,3
201811140000,5
201811150000,5
201811160000,4
201811170000,4
201811180000,0
201809180000,3
201809190000,7
201809200000,6
201809210000,4
201809220000,3
201809230000,7
201809240000,6
201809250000,5
201809260000,4
201809270000,7
201809280000,7
201809290000,1
201809300000,5
201810010000,4
201810020000,3
201810030000,6
201810040000,5
201810050000,5
201810060000,6
201810070000,5
201810080000,4
201810090000,1
201810100000,2
201810110000,6
201810120000,5
201810130000,7
201810140000,2
201810150000,5
201810160000,1
201810170000,6
201810180000,2
201808180000,0
201808190000,7
201808200000,5
201808210000,4
201808220000,5
201808230000,6
201808240000,10
201808250000,5
201808260000,3
201808270000,5
201808280000,4
201808290000,3
201808300000,7
201808310000,5
201809010000,3
201809020000,6
201809030000,3
201809040000,5
201809050000,3
201809060000,7
201809070000,5
201809080000,7
201809090000,6
201809100000,8
201809110000,8
201809120000,3
201809130000,2
201809140000,6
201809150000,5
201809160000,6
201809170000,5
201807180000,4
201807190000,9
201807200000,5
201807210000,2
201807220000,6
201807230000,4
201807240000,7
201807250000,6
201807260000,4
201807270000,6
201807280000,6
201807290000,4
201807300000,5
201807310000,7
201808010000,5
201808020000,5
201808030000,8
201808040000,2
201808050000,5
201808060000,6
201808070000,4
201808080000,5
201808090000,5
201808100000,9
201808110000,6
201808120000,6
201808130000,4
201808140000,9
201808150000,4
201808160000,6
201808170000,4
201807010000,6
201807020000,2
201807030000,1
201807040000,2
201807050000,4
201807060000,0
201807070000,6
201807080000,2
201807090000,0
201807100000,0
201807110000,5
201807120000,5
201807130000,4
201807140000,9
201807150000,6
201807160000,2
201807170000,0
