timePeriod,count
202001290000,25
202001300000,30
202001310000,24
202002010000,33
202002020000,28
202002030000,44
202002040000,20
202002050000,32
202002060000,23
202002070000,31
202002080000,17
202002090000,21
202002100000,16
202002110000,56
202002120000,18
202002130000,21
202002140000,25
202002150000,32
202002160000,17
202002170000,26
202002180000,26
202002190000,30
202002200000,107
202002210000,40
202002220000,27
202002230000,23
202002240000,24
202002250000,26
202002260000,21
202002270000,20
201912280000,32
201912290000,18
201912300000,36
201912310000,20
202001010000,19
202001020000,18
202001030000,72
202001040000,31
202001050000,24
202001060000,16
202001070000,24
202001080000,23
202001090000,18
202001100000,35
202001110000,23
202001120000,36
202001130000,47
202001140000,42
202001150000,26
202001160000,33
202001170000,27
202001180000,30
202001190000,33
202001200000,31
202001210000,17
202001220000,24
202001230000,21
202001240000,22
202001250000,33
202001260000,40
202001270000,30
201911270000,61
201911280000,58
201911290000,27
201911300000,18
201912010000,25
201912020000,29
201912030000,22
201912040000,16
201912050000,30
201912060000,27
201912070000,27
201912080000,17
201912090000,18
201912100000,23
201912110000,20
201912120000,32
201912130000,21
201912140000,16
201912150000,15
201912160000,17
201912170000,19
201912180000,11
201912190000,16
201912200000,24
201912210000,18
201912220000,17
201912230000,23
201912240000,17
201912250000,19
201912260000,17
201912270000,18
201910270000,71
201910280000,28
201910290000,20
201910300000,18
201910310000,16
201911010000,18
201911020000,22
201911030000,24
201911040000,17
201911050000,14
201911060000,32
201911070000,17
201911080000,10
201911090000,19
201911100000,13
201911110000,10
201911120000,57
201911130000,18
201911140000,19
201911150000,29
201911160000,20
201911170000,30
201911180000,34
201911190000,31
201911200000,23
201911210000,20
201911220000,26
201911230000,13
201911240000,34
201911250000,25
201911260000,12
201909260000,24
201909270000,14
201909280000,29
201909290000,23
201909300000,33
201910010000,33
201910020000,24
201910030000,66
201910040000,21
201910050000,253
201910060000,58
201910070000,29
201910080000,31
201910090000,22
201910100000,23
201910110000,23
201910120000,10
201910130000,10
201910140000,26
201910150000,40
201910160000,25
201910170000,26
201910180000,17
201910190000,19
201910200000,26
201910210000,61
201910220000,59
201910230000,26
201910240000,22
201910250000,14
201910260000,16
201908260000,23
201908270000,19
201908280000,29
201908290000,82
201908300000,161
201908310000,47
201909010000,36
201909020000,26
201909030000,14
201909040000,21
201909050000,27
201909060000,30
201909070000,28
201909080000,18
201909090000,24
201909100000,46
201909110000,26
201909120000,45
201909130000,14
201909140000,28
201909150000,33
201909160000,30
201909170000,38
201909180000,33
201909190000,26
201909200000,20
201909210000,20
201909220000,18
201909230000,30
201909240000,41
201909250000,26
201907260000,39
201907270000,23
201907280000,27
201907290000,15
201907300000,25
201907310000,18
201908010000,14
201908020000,28
201908030000,21
201908040000,15
201908050000,18
201908060000,27
201908070000,24
201908080000,19
201908090000,23
201908100000,39
201908110000,22
201908120000,23
201908130000,34
201908140000,37
201908150000,20
201908160000,27
201908170000,21
201908180000,17
201908190000,21
201908200000,28
201908210000,14
201908220000,21
201908230000,19
201908240000,23
201908250000,18
201906250000,20
201906260000,18
201906270000,28
201906280000,34
201906290000,28
201906300000,25
201907010000,15
201907020000,23
201907030000,30
201907040000,31
201907050000,19
201907060000,23
201907070000,32
201907080000,25
201907090000,40
201907100000,73
201907110000,28
201907120000,19
201907130000,32
201907140000,19
201907150000,27
201907160000,18
201907170000,33
201907180000,34
201907190000,26
201907200000,21
201907210000,48
201907220000,26
201907230000,26
201907240000,18
201907250000,44
201905250000,13
201905260000,20
201905270000,23
201905280000,26
201905290000,48
201905300000,59
201905310000,36
201906010000,39
201906020000,37
201906030000,19
201906040000,28
201906050000,21
201906060000,23
201906070000,31
201906080000,23
201906090000,16
201906100000,19
201906110000,21
201906120000,36
201906130000,34
201906140000,17
201906150000,15
201906160000,26
201906170000,20
201906180000,16
201906190000,29
201906200000,26
201906210000,34
201906220000,24
201906230000,18
201906240000,25
201904240000,15
201904250000,28
201904260000,13
201904270000,16
201904280000,20
201904290000,16
201904300000,31
201905010000,34
201905020000,19
201905030000,19
201905040000,8
201905050000,21
201905060000,11
201905070000,29
201905080000,24
201905090000,35
201905100000,36
201905110000,19
201905120000,21
201905130000,28
201905140000,24
201905150000,42
201905160000,36
201905170000,53
201905180000,13
201905190000,25
201905200000,11
201905210000,23
201905220000,10
201905230000,15
201905240000,27
201903240000,60
201903250000,396
201903260000,28
201903270000,27
201903280000,28
201903290000,32
201903300000,19
201903310000,21
201904010000,15
201904020000,23
201904030000,27
201904040000,31
201904050000,19
201904060000,18
201904070000,21
201904080000,25
201904090000,15
201904100000,16
201904110000,13
201904120000,31
201904130000,19
201904140000,20
201904150000,17
201904160000,30
201904170000,19
201904180000,18
201904190000,18
201904200000,16
201904210000,30
201904220000,22
201904230000,23
201902210000,17
201902220000,22
201902230000,40
201902240000,35
201902250000,34
201902260000,35
201902270000,32
201902280000,28
201903010000,30
201903020000,15
201903030000,16
201903040000,20
201903050000,23
201903060000,28
201903070000,21
201903080000,25
201903090000,21
201903100000,20
201903110000,23
201903120000,28
201903130000,327
201903140000,24
201903150000,21
201903160000,20
201903170000,16
201903180000,139
201903190000,35
201903200000,34
201903210000,31
201903220000,34
201903230000,37
201901210000,28
201901220000,27
201901230000,23
201901240000,29
201901250000,23
201901260000,19
201901270000,17
201901280000,23
201901290000,25
201901300000,10
201901310000,17
201902010000,15
201902020000,25
201902030000,26
201902040000,27
201902050000,13
201902060000,78
201902070000,120
201902080000,25
201902090000,28
201902100000,23
201902110000,20
201902120000,24
201902130000,15
201902140000,23
201902150000,31
201902160000,26
201902170000,16
201902180000,14
201902190000,21
201902200000,37
201812210000,10
201812220000,19
201812230000,16
201812240000,21
201812250000,5
201812260000,13
201812270000,15
201812280000,24
201812290000,28
201812300000,19
201812310000,15
201901010000,20
201901020000,37
201901030000,23
201901040000,26
201901050000,29
201901060000,23
201901070000,16
201901080000,35
201901090000,24
201901100000,28
201901110000,28
201901120000,27
201901130000,22
201901140000,18
201901150000,69
201901160000,21
201901170000,20
201901180000,9
201901190000,27
201901200000,31
201811200000,13
201811210000,17
201811220000,20
201811230000,26
201811240000,19
201811250000,21
201811260000,15
201811270000,19
201811280000,17
201811290000,19
201811300000,26
201812010000,9
201812020000,16
201812030000,10
201812040000,13
201812050000,20
201812060000,17
201812070000,24
201812080000,21
201812090000,15
201812100000,19
201812110000,21
201812120000,27
201812130000,24
201812140000,16
201812150000,24
201812160000,16
201812170000,16
201812180000,17
201812190000,15
201812200000,10
201810200000,24
201810210000,12
201810220000,10
201810230000,20
201810240000,17
201810250000,20
201810260000,30
201810270000,18
201810280000,7
201810290000,39
201810300000,49
201810310000,17
201811010000,24
201811020000,17
201811030000,19
201811040000,16
201811050000,30
201811060000,35
201811070000,46
201811080000,23
201811090000,27
201811100000,15
201811110000,26
201811120000,17
201811130000,24
201811140000,15
201811150000,25
201811160000,16
201811170000,18
201811180000,18
201811190000,21
201809190000,61
201809200000,18
201809210000,31
201809220000,13
201809230000,10
201809240000,18
201809250000,12
201809260000,13
201809270000,20
201809280000,48
201809290000,20
201809300000,10
201810010000,20
201810020000,21
201810030000,18
201810040000,19
201810050000,21
201810060000,26
201810070000,13
201810080000,15
201810090000,19
201810100000,16
201810110000,14
201810120000,10
201810130000,14
201810140000,18
201810150000,15
201810160000,16
201810170000,12
201810180000,13
201810190000,44
201808190000,13
201808200000,46
201808210000,42
201808220000,13
201808230000,17
201808240000,7
201808250000,17
201808260000,13
201808270000,25
201808280000,14
201808290000,9
201808300000,14
201808310000,22
201809010000,6
201809020000,18
201809030000,13
201809040000,13
201809050000,11
201809060000,16
201809070000,22
201809080000,19
201809090000,11
201809100000,14
201809110000,21
201809120000,25
201809130000,27
201809140000,19
201809150000,13
201809160000,13
201809170000,16
201809180000,11
201807190000,23
201807200000,23
201807210000,15
201807220000,11
201807230000,11
201807240000,12
201807250000,38
201807260000,15
201807270000,16
201807280000,12
201807290000,10
201807300000,5
201807310000,30
201808010000,18
201808020000,16
201808030000,19
201808040000,8
201808050000,14
201808060000,14
201808070000,16
201808080000,15
201808090000,15
201808100000,21
201808110000,11
201808120000,13
201808130000,10
201808140000,20
201808150000,11
201808160000,22
201808170000,17
201808180000,13
