timePeriod,count
201902130000,43
201902140000,41
201902150000,34
201902160000,11
201902170000,23
201902180000,10
201902190000,17
201812200000,29
201812210000,31
201812220000,23
201812230000,28
201812240000,25
201812250000,18
201812260000,15
201812270000,23
201812280000,29
201812290000,20
201812300000,31
201812310000,21
201901010000,25
201901020000,22
201901030000,26
201901040000,18
201901050000,21
201901060000,16
201901070000,13
201901080000,32
201901090000,38
201901100000,38
201901110000,30
201901120000,21
201901130000,46
201901140000,30
201901150000,21
201901160000,37
201901170000,34
201901180000,33
201901190000,49
201811190000,31
201811200000,29
201811210000,14
201811220000,16
201811230000,9
201811240000,10
201811250000,17
201811260000,30
201811270000,27
201811280000,27
201811290000,26
201811300000,26
201812010000,25
201812020000,27
201812030000,27
201812040000,19
201812050000,17
201812060000,30
201812070000,21
201812080000,20
201812090000,14
201812100000,28
201812110000,23
201812120000,31
201812130000,260
201812140000,67
201812150000,37
201812160000,30
201812170000,31
201812180000,37
201812190000,44
201810190000,19
201810200000,18
201810210000,16
201810220000,12
201810230000,10
201810240000,25
201810250000,19
201810260000,24
201810270000,13
201810280000,12
201810290000,12
201810300000,24
201810310000,33
201811010000,32
201811020000,16
201811030000,15
201811040000,23
201811050000,10
201811060000,11
201811070000,24
201811080000,20
201811090000,27
201811100000,15
201811110000,17
201811120000,18
201811130000,36
201811140000,20
201811150000,19
201811160000,45
201811170000,18
201811180000,37
201809180000,29
201809190000,25
201809200000,26
201809210000,15
201809220000,14
201809230000,14
201809240000,26
201809250000,24
201809260000,16
201809270000,35
201809280000,23
201809290000,17
201809300000,11
201810010000,12
201810020000,19
201810030000,15
201810040000,15
201810050000,21
201810060000,11
201810070000,24
201810080000,19
201810090000,17
201810100000,49
201810110000,28
201810120000,49
201810130000,193
201810140000,69
201810150000,46
201810160000,30
201810170000,21
201810180000,19
201808180000,10
201808190000,20
201808200000,19
201808210000,21
201808220000,26
201808230000,146
201808240000,24
201808250000,24
201808260000,14
201808270000,26
201808280000,21
201808290000,17
201808300000,16
201808310000,26
201809010000,23
201809020000,20
201809030000,23
201809040000,23
201809050000,11
201809060000,53
201809070000,54
201809080000,36
201809090000,22
201809100000,17
201809110000,31
201809120000,30
201809130000,36
201809140000,27
201809150000,15
201809160000,14
201809170000,14
201807180000,21
201807190000,27
201807200000,23
201807210000,87
201807220000,118
201807230000,28
201807240000,20
201807250000,28
201807260000,30
201807270000,29
201807280000,13
201807290000,12
201807300000,28
201807310000,20
201808010000,25
201808020000,19
201808030000,26
201808040000,19
201808050000,17
201808060000,17
201808070000,22
201808080000,23
201808090000,43
201808100000,31
201808110000,22
