timePeriod,count
201912060000,3
201912070000,6
201912080000,0
201912090000,1
201912100000,5
201912110000,2
201912120000,5
201912130000,6
201912140000,2
201912150000,4
201912160000,6
201912170000,9
201912180000,10
201912190000,6
201912200000,6
201912210000,0
201912220000,1
201912230000,2
201912240000,3
201912250000,3
201912260000,4
201910260000,4
201910270000,1
201910280000,2
201910290000,4
201910300000,8
201910310000,0
201911010000,2
201911020000,0
201911030000,3
201911040000,0
201911050000,2
201911060000,0
201911070000,1
201911080000,6
201911090000,4
201911100000,1
201911110000,2
201911120000,0
201911130000,2
201911140000,1
201911150000,2
201911160000,4
201911170000,4
201911180000,2
201911190000,2
201911200000,0
201911210000,4
201911220000,10
201911230000,4
201911240000,1
201911250000,5
201909250000,6
201909260000,3
201909270000,8
201909280000,11
201909290000,4
201909300000,5
201910010000,5
201910020000,4
201910030000,6
201910040000,5
201910050000,7
201910060000,5
201910070000,14
201910080000,10
201910090000,12
201910100000,6
201910110000,9
201910120000,6
201910130000,4
201910140000,11
201910150000,7
201910160000,0
201910170000,5
201910180000,12
201910190000,8
201910200000,3
201910210000,10
201910220000,11
201910230000,32
201910240000,12
201910250000,4
201908250000,0
201908260000,4
201908270000,5
201908280000,6
201908290000,4
201908300000,2
201908310000,1
201909010000,2
201909020000,4
201909030000,4
201909040000,4
201909050000,3
201909060000,3
201909070000,8
201909080000,3
201909090000,7
201909100000,7
201909110000,14
201909120000,5
201909130000,10
201909140000,6
201909150000,6
201909160000,13
201909170000,22
201909180000,18
201909190000,12
201909200000,8
201909210000,8
201909220000,10
201909230000,3
201909240000,9
201907250000,5
201907260000,5
201907270000,2
201907280000,1
201907290000,0
201907300000,2
201907310000,1
201908010000,2
201908020000,3
201908030000,2
201908040000,5
201908050000,3
201908060000,1
201908070000,0
201908080000,0
201908090000,6
201908100000,2
201908110000,4
201908120000,5
201908130000,3
201908140000,4
201908150000,2
201908160000,2
201908170000,5
201908180000,3
201908190000,7
201908200000,6
201908210000,5
201908220000,4
201908230000,8
201908240000,2
201906240000,0
201906250000,2
201906260000,3
201906270000,4
201906280000,2
201906290000,1
201906300000,1
201907010000,0
201907020000,1
201907030000,6
201907040000,5
201907050000,3
201907060000,3
201907070000,2
201907080000,2
201907090000,2
201907100000,3
201907110000,0
201907120000,1
201907130000,1
201907140000,0
201907150000,2
201907160000,4
201907170000,1
201907180000,2
201907190000,5
201907200000,0
201907210000,0
201907220000,0
201907230000,1
201907240000,1
201905240000,1
201905250000,0
201905260000,1
201905270000,1
201905280000,3
201905290000,9
201905300000,18
201905310000,12
201906010000,0
201906020000,1
201906030000,20
201906040000,5
201906050000,1
201906060000,2
201906070000,3
201906080000,1
201906090000,1
201906100000,1
201906110000,2
201906120000,1
201906130000,0
201906140000,4
201906150000,6
201906160000,1
201906170000,1
201906180000,4
201906190000,4
201906200000,5
201906210000,4
201906220000,0
201906230000,3
201904230000,3
201904240000,1
201904250000,4
201904260000,5
201904270000,1
201904280000,2
201904290000,1
201904300000,1
201905010000,7
201905020000,1
201905030000,6
201905040000,2
201905050000,3
201905060000,4
201905070000,0
201905080000,9
201905090000,0
201905100000,8
201905110000,0
201905120000,0
201905130000,0
201905140000,3
201905150000,9
201905160000,11
201905170000,6
201905180000,4
201905190000,2
201905200000,2
201905210000,14
201905220000,11
201905230000,3
201903230000,2
201903240000,0
201903250000,2
201903260000,2
201903270000,10
201903280000,6
201903290000,6
201903300000,3
201903310000,5
201904010000,9
201904020000,1
201904030000,5
201904040000,2
201904050000,1
201904060000,1
201904070000,4
201904080000,18
201904090000,12
201904100000,6
201904110000,3
201904120000,6
201904130000,1
201904140000,3
201904150000,2
201904160000,3
201904170000,4
201904180000,1
201904190000,3
201904200000,1
201904210000,0
201904220000,3
201902200000,0
201902210000,2
201902220000,7
201902230000,1
201902240000,1
201902250000,0
201902260000,6
201902270000,13
201902280000,2
201903010000,3
201903020000,1
201903030000,0
201903040000,3
201903050000,0
201903060000,1
201903070000,2
201903080000,4
201903090000,4
201903100000,2
201903110000,0
201903120000,3
201903130000,0
201903140000,3
201903150000,7
201903160000,2
201903170000,0
201903180000,1
201903190000,4
201903200000,2
201903210000,6
201903220000,15
201901200000,1
201901210000,4
201901220000,2
201901230000,2
201901240000,1
201901250000,2
201901260000,2
201901270000,0
201901280000,1
201901290000,2
201901300000,1
201901310000,4
201902010000,5
201902020000,1
201902030000,0
201902040000,7
201902050000,6
201902060000,9
201902070000,2
201902080000,7
201902090000,1
201902100000,0
201902110000,5
201902120000,9
201902130000,3
201902140000,7
201902150000,3
201902160000,0
201902170000,0
201902180000,0
201902190000,0
201812200000,0
201812210000,1
201812220000,0
201812230000,1
201812240000,3
201812250000,1
201812260000,1
201812270000,1
201812280000,0
201812290000,6
201812300000,0
201812310000,10
201901010000,2
201901020000,0
201901030000,0
201901040000,1
201901050000,0
201901060000,0
201901070000,1
201901080000,2
201901090000,23
201901100000,1
201901110000,2
201901120000,5
201901130000,0
201901140000,5
201901150000,0
201901160000,0
201901170000,3
201901180000,6
201901190000,3
201811190000,5
201811200000,2
201811210000,0
201811220000,0
201811230000,0
201811240000,0
201811250000,0
201811260000,4
201811270000,4
201811280000,0
201811290000,0
201811300000,1
201812010000,1
201812020000,1
201812030000,2
201812040000,0
201812050000,1
201812060000,0
201812070000,2
201812080000,1
201812090000,0
201812100000,0
201812110000,2
201812120000,3
201812130000,1
201812140000,2
201812150000,1
201812160000,1
201812170000,2
201812180000,0
201812190000,1
201810190000,4
201810200000,1
201810210000,2
201810220000,0
201810230000,2
201810240000,2
201810250000,1
201810260000,4
201810270000,1
201810280000,0
201810290000,3
201810300000,0
201810310000,0
201811010000,3
201811020000,0
201811030000,1
201811040000,0
201811050000,0
201811060000,3
201811070000,2
201811080000,1
201811090000,3
201811100000,0
201811110000,0
201811120000,1
201811130000,1
201811140000,3
201811150000,4
201811160000,10
201811170000,4
201811180000,8
201809180000,3
201809190000,1
201809200000,0
201809210000,6
201809220000,0
201809230000,0
201809240000,1
201809250000,1
201809260000,1
201809270000,7
201809280000,5
201809290000,2
201809300000,1
201810010000,2
201810020000,3
201810030000,5
201810040000,1
201810050000,7
201810060000,2
201810070000,0
201810080000,0
201810090000,0
201810100000,2
201810110000,2
201810120000,5
201810130000,3
201810140000,0
201810150000,0
201810160000,0
201810170000,0
201810180000,0
201808180000,0
201808190000,0
201808200000,1
201808210000,0
201808220000,4
201808230000,0
201808240000,4
201808250000,0
201808260000,0
201808270000,1
201808280000,0
201808290000,0
201808300000,2
201808310000,2
201809010000,0
201809020000,0
201809030000,1
201809040000,1
201809050000,1
201809060000,0
201809070000,2
201809080000,0
201809090000,0
201809100000,1
201809110000,3
201809120000,1
201809130000,0
201809140000,2
201809150000,0
201809160000,1
201809170000,2
201807180000,2
201807190000,0
201807200000,9
201807210000,1
201807220000,0
201807230000,3
201807240000,2
201807250000,3
201807260000,2
201807270000,7
201807280000,0
201807290000,0
201807300000,0
201807310000,2
201808010000,1
201808020000,3
201808030000,7
201808040000,0
201808050000,1
201808060000,0
201808070000,1
201808080000,0
201808090000,0
201808100000,1
201808110000,0
201808120000,0
201808130000,2
201808140000,1
201808150000,1
201808160000,0
201808170000,0
201807010000,2
201807020000,3
201807030000,3
201807040000,1
201807050000,2
201807060000,6
201807070000,1
201807080000,0
201807090000,0
201807100000,0
201807110000,0
201807120000,1
201807130000,5
201807140000,0
201807150000,0
201807160000,1
201807170000,1
